"Nachname","Vorname","Stimmen","BFS-Nr.","Gemeindenamen","Bisher","Gewählt","Wahlkreis-Nr.","Wahlkreis","Kandidaten-Nr."
"Albanese","Franco","736","10230","Winterthur Altstadt","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","1173","20230","Winterthur O'Winterthur","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","1392","30230","Winterthur Seen","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","418","40230","Winterthur Töss","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","457","50230","Winterthur Veltheim","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","922","60230","Winterthur Wülflingen","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albanese","Franco","476","70230","Winterthur Mattenbach","1","1","14","KR 2019 - Wahlkreis XIV, Stadt Winterthur","14_102"
"Albione","Raffaella","293","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","265","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","108","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","150","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","276","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","119","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","400","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","627","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Albione","Raffaella","397","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_505"
"Alder","Ronald","108","1","Aeugst am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","465","2","Affoltern am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","308","3","Bonstetten","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","187","4","Hausen am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","258","5","Hedingen","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","49","6","Kappel am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","102","7","Knonau","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","33","8","Maschwanden","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","293","9","Mettmenstetten","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","227","10","Obfelden","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","359","11","Ottenbach","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","64","12","Rifferswil","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","176","13","Stallikon","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Ronald","301","14","Wettswil am Albis","1","1","8","KR 2019 - Wahlkreis VIII, Affoltern","8_401"
"Alder","Judith","44","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","121","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","258","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","43","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","62","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","47","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","121","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","45","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","21","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","15","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","8","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","143","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","13","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","45","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","7","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","82","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","36","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","34","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","73","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","2","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","14","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alder","Judith","33","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_704"
"Alijaj","Islam","2594","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_212"
"Alijaj","Islam","2283","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_212"
"Alimi","Samir","70","10261","Zürich, Kreis 1+2","0","0","1","KR 2019 - Wahlkreis I, Stadt Zürich 1+2","1_1302"
"Allenbach","Brigit","21","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","34","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","7","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","18","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","30","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","11","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","52","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","59","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Allenbach","Brigit","37","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_809"
"Altenburger","Thomas","203","191","Dübendorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","45","192","Egg","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","26","193","Fällanden","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","35","194","Greifensee","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","48","195","Maur","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","30","196","Mönchaltorf","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","51","197","Schwerzenbach","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","214","198","Uster","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","105","199","Volketswil","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Thomas","33","200","Wangen-Brüttisellen","0","0","12","KR 2019 - Wahlkreis XII, Uster","12_904"
"Altenburger","Kurt","96","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","325","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","559","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","231","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","210","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","170","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","73","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","147","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","57","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","43","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","44","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","427","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","29","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","91","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","23","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","290","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","396","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","85","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","416","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","25","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","54","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altenburger","Kurt","83","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_206"
"Altorfer","Namila (Cipolla)","140","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_1212"
"Altorfer","Namila (Cipolla)","97","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_1212"
"Altorfer","Jörg","251","50261","Zürich, Kreis 7+8","0","0","5","KR 2019 - Wahlkreis V, Stadt Zürich 7+8","5_703"
"Ammann","Jeanine","1249","20261","Zürich, Kreis 3","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_411"
"Ammann","Jeanine","1104","60261","Zürich, Kreis 9","0","0","2","KR 2019 - Wahlkreis II, Stadt Zürich 3+9","2_411"
"Ammann","Pascal","847","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_104"
"Ammann","Pascal","1298","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_104"
"Ammann","Paul","4","211","Altikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","15","213","Brütten","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","8","214","Dägerlen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","5","215","Dättlikon","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","18","216","Dinhard","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","6","218","Ellikon a.d.Thur","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","30","219","Elsau","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","3","220","Hagenbuch","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","28","221","Hettlingen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","25","223","Neftenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","18","224","Pfungen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","25","225","Rickenbach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","2","226","Schlatt","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","51","227","Seuzach","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","10","228","Turbenthal","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","33","231","Zell","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","18","294","Elgg","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Paul","105","298","Wiesendangen","0","0","15","KR 2019 - Wahlkreis XV, Winterthur-Land","15_607"
"Ammann","Daniel","178","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","305","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","612","53","Bülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","210","54","Dietlikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","132","55","Eglisau","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","159","56","Embrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","55","57","Freienstein-Teufen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","80","58","Glattfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","41","59","Hochfelden","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","23","60","Höri","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","26","61","Hüntwangen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","280","62","Kloten","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","55","63","Lufingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","204","64","Nürensdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","29","65","Oberembrach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","253","66","Opfikon","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","109","67","Rafz","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","34","68","Rorbas","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","500","69","Wallisellen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","10","70","Wasterkingen","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","45","71","Wil","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Ammann","Daniel","267","72","Winkel","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_307"
"Amrein","Hans-Peter","412","151","Erlenbach","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","685","152","Herrliberg","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","745","153","Hombrechtikon","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","1347","154","Küsnacht","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","763","155","Männedorf","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","1155","156","Meilen","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","313","157","Oetwil am See","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","1088","158","Stäfa","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","497","159","Uetikon am See","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","436","160","Zumikon","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amrein","Hans-Peter","835","161","Zollikon","1","1","10","KR 2019 - Wahlkreis X, Meilen","10_101"
"Amstutz","Michèle","14","151","Erlenbach","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","25","152","Herrliberg","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","14","153","Hombrechtikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","32","154","Küsnacht","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","51","155","Männedorf","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","24","156","Meilen","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","5","157","Oetwil am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","38","158","Stäfa","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","17","159","Uetikon am See","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","9","160","Zumikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Michèle","27","161","Zollikon","0","0","10","KR 2019 - Wahlkreis X, Meilen","10_806"
"Amstutz","Matthias","94","111","Bäretswil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","156","112","Bubikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","98","113","Dürnten","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","33","114","Fischenthal","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","139","115","Gossau","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","41","116","Grüningen","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","117","117","Hinwil","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","160","118","Rüti","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","7","119","Seegräben","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","64","120","Wald","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Amstutz","Matthias","310","121","Wetzikon","0","0","11","KR 2019 - Wahlkreis XI, Hinwil","11_1006"
"Anderegg","Peter","542","80261","Zürich, Kreis 11","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_707"
"Anderegg","Peter","161","90261","Zürich, Kreis 12","0","0","6","KR 2019 - Wahlkreis VI, Stadt Zürich 11+12","6_707"
"Anderegg","Christoph","115","131","Adliswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","43","135","Kilchberg","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","41","136","Langnau am Albis","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","98","137","Oberrieden","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","107","138","Richterswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","38","139","Rüschlikon","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","140","141","Thalwil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","369","293","Wädenswil","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anderegg","Christoph","253","295","Horgen","0","0","9","KR 2019 - Wahlkreis IX, Horgen","9_705"
"Anders Oettli","Vera","84","1","Aeugst am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","246","2","Affoltern am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","172","3","Bonstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","200","4","Hausen am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","132","5","Hedingen","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","29","6","Kappel am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","53","7","Knonau","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","15","8","Maschwanden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","146","9","Mettmenstetten","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","90","10","Obfelden","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","53","11","Ottenbach","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","71","12","Rifferswil","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","75","13","Stallikon","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Anders Oettli","Vera","115","14","Wettswil am Albis","0","0","8","KR 2019 - Wahlkreis VIII, Affoltern","8_502"
"Angel-Hablützel","Kevin Carlos (Angelito)","36","50261","Zürich, Kreis 7+8","0","0","5","KR 2019 - Wahlkreis V, Stadt Zürich 7+8","5_1303"
"Angele","Florine","1355","40261","Zürich, Kreis 6","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_404"
"Angele","Florine","1373","70261","Zürich, Kreis 10","0","0","4","KR 2019 - Wahlkreis IV, Stadt Zürich 6+10","4_404"
"Angele","Catrina","59","51","Bachenbülach","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_514"
"Angele","Catrina","114","52","Bassersdorf","0","0","17","KR 2019 - Wahlkreis XVII, Bülach","17_514"
