"spatialunit_ontology","spatialunit_hist_id","spatialunit_current_id","spatialunit_name_de","spatialunit_name_fr","spatialunit_name_it","spatialunit_name_en","valid_from","valid_until","canton_hist_id","district_hist_id"
"A.ADM3",13669,4084,"Islisberg","Islisberg","Islisberg","Islisberg","01.01.1983","",19,10024
"A.ADM3",13681,4074,"Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli","Oberwil-Lieli","01.01.1984","",19,10024
"A.ADM3",14361,4289,"Zofingen","Zofingen","Zofingen","Zofingen","01.01.2002","",19,10017
"A.ADM3",14375,4100,"Hausen (AG)","Hausen (AG)","Hausen (AG)","Hausen (AG)","01.01.2003","",19,10023
"A.ADM3",14376,4114,"Schinznach-Bad","Schinznach-Bad","Schinznach-Bad","Schinznach-Bad","01.01.2003","31.12.2019",19,10023
"A.ADM3",14377,4115,"Schinznach-Dorf","Schinznach-Dorf","Schinznach-Dorf","Schinznach-Dorf","01.01.2003","31.12.2013",19,10023
"A.ADM3",14533,4005,"Erlinsbach (AG)","Erlinsbach (AG)","Erlinsbach (AG)","Erlinsbach (AG)","01.01.2006","",19,10026
"A.ADM3",14534,4049,"Ehrendingen","Ehrendingen","Ehrendingen","Ehrendingen","01.01.2006","",19,10025
"A.ADM3",14535,4121,"Villigen","Villigen","Villigen","Villigen","01.01.2006","",19,10023
"A.ADM3",14920,4323,"Bad Zurzach","Bad Zurzach","Bad Zurzach","Bad Zurzach","01.12.2006","",19,10016
"A.ADM3",15385,4001,"Aarau","Aarau","Aarau","Aarau","01.01.2010","",19,10026
"A.ADM3",15386,4080,"Villmergen","Villmergen","Villmergen","Villmergen","01.01.2010","",19,10024
"A.ADM3",15387,4095,"Brugg","Brugg","Brugg","Brugg","01.01.2010","31.12.2019",19,10023
"A.ADM3",15388,4184,"Mettauertal","Mettauertal","Mettauertal","Mettauertal","01.01.2010","",19,10021
"A.ADM3",15389,4169,"Kaisten","Kaisten","Kaisten","Kaisten","01.01.2010","",19,10021
"A.ADM3",15390,4170,"Laufenburg","Laufenburg","Laufenburg","Laufenburg","01.01.2010","",19,10021
"A.ADM3",15503,4234,"Merenschwand","Merenschwand","Merenschwand","Merenschwand","01.01.2012","",19,10019
"A.ADM3",15615,4124,"Bözberg","Bözberg","Bözberg","Bözberg","01.01.2013","",19,10023
"A.ADM3",15644,4063,"Bremgarten (AG)","Bremgarten (AG)","Bremgarten (AG)","Bremgarten (AG)","01.01.2014","",19,10024
"A.ADM3",15645,4125,"Schinznach","Schinznach","Schinznach","Schinznach","01.01.2014","",19,10023
"A.ADM3",15646,4305,"Endingen","Endingen","Endingen","Endingen","01.01.2014","",19,10016
"A.ADM3",16087,4104,"Lupfig","Lupfig","Lupfig","Lupfig","01.01.2018","",19,10023
"A.ADM3",16126,4281,"Reitnau","Reitnau","Reitnau","Reitnau","01.01.2019","",19,10017
"A.ADM3",16135,4095,"Brugg","Brugg","Brugg","Brugg","01.01.2020","",19,10023
"A.ADM3",10834,3111,"Oberegg","Oberegg","Oberegg","Oberegg","01.01.1960","31.12.1996",16,10198
"A.ADM3",10835,3105,"Schwende","Schwende","Schwende","Schwende","01.01.1960","31.12.1996",16,10197
"A.ADM3",10836,3104,"Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen","01.01.1960","31.12.1996",16,10197
"A.ADM3",10837,3103,"Rüte","Rüte","Rüte","Rüte","01.01.1960","31.12.1996",16,10197
"A.ADM3",10838,3102,"Gonten","Gonten","Gonten","Gonten","01.01.1960","31.12.1996",16,10197
"A.ADM3",10839,3101,"Appenzell","Appenzell","Appenzell","Appenzell","01.01.1960","31.12.1996",16,10197
"A.ADM3",14097,3101,"Appenzell","Appenzell","Appenzell","Appenzell","01.01.1997","",16,10252
"A.ADM3",14098,3102,"Gonten","Gonten","Gonten","Gonten","01.01.1997","",16,10252
"A.ADM3",14099,3103,"Rüte","Rüte","Rüte","Rüte","01.01.1997","",16,10252
"A.ADM3",14100,3104,"Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen","Schlatt-Haslen","01.01.1997","",16,10252
"A.ADM3",14101,3105,"Schwende","Schwende","Schwende","Schwende","01.01.1997","",16,10252
"A.ADM3",14102,3111,"Oberegg","Oberegg","Oberegg","Oberegg","01.01.1997","",16,10252
"A.ADM3",10157,3023,"Speicher","Speicher","Speicher","Speicher","01.01.1960","",15,10098
"A.ADM3",10358,3038,"Wolfhalden","Wolfhalden","Wolfhalden","Wolfhalden","01.01.1960","",15,10057
"A.ADM3",10458,3036,"Wald (AR)","Wald (AR)","Wald (AR)","Wald (AR)","01.01.1960","",15,10057
"A.ADM3",10461,3007,"Waldstatt","Waldstatt","Waldstatt","Waldstatt","01.01.1960","",15,10054
"A.ADM3",10470,3037,"Walzenhausen","Walzenhausen","Walzenhausen","Walzenhausen","01.01.1960","",15,10057
"A.ADM3",10561,3024,"Teufen (AR)","Teufen (AR)","Teufen (AR)","Teufen (AR)","01.01.1960","",15,10098
"A.ADM3",10583,3005,"Stein (AR)","Stein (AR)","Stein (AR)","Stein (AR)","01.01.1960","",15,10054
"A.ADM3",10895,3025,"Trogen","Trogen","Trogen","Trogen","01.01.1960","",15,10098
"A.ADM3",10946,3006,"Urnäsch","Urnäsch","Urnäsch","Urnäsch","01.01.1960","",15,10054
"A.ADM3",11451,3021,"Bühler","Bühler","Bühler","Bühler","01.01.1960","",15,10098
"A.ADM3",11956,3031,"Grub (AR)","Grub (AR)","Grub (AR)","Grub (AR)","01.01.1960","",15,10057
"A.ADM3",12077,3022,"Gais","Gais","Gais","Gais","01.01.1960","",15,10098
"A.ADM3",12175,3002,"Hundwil","Hundwil","Hundwil","Hundwil","01.01.1960","",15,10054
"A.ADM3",12253,3032,"Heiden","Heiden","Heiden","Heiden","01.01.1960","",15,10057
"A.ADM3",12304,3001,"Herisau","Herisau","Herisau","Herisau","01.01.1960","",15,10054
"A.ADM3",12705,3033,"Lutzenberg","Lutzenberg","Lutzenberg","Lutzenberg","01.01.1960","",15,10057
"A.ADM3",12915,3035,"Reute (AR)","Reute (AR)","Reute (AR)","Reute (AR)","01.01.1960","",15,10057
"A.ADM3",12957,3004,"Schwellbrunn","Schwellbrunn","Schwellbrunn","Schwellbrunn","01.01.1960","",15,10054
"A.ADM3",12972,3003,"Schönengrund","Schönengrund","Schönengrund","Schönengrund","01.01.1960","",15,10054
"A.ADM3",13169,3034,"Rehetobel","Rehetobel","Rehetobel","Rehetobel","01.01.1960","",15,10057
"A.ADM3",10207,448,"Villeret","Villeret","Villeret","Villeret","01.01.1960","31.12.2009",2,10067
"A.ADM3",10259,9152,"Lac de Neuchâtel (BE)","Lac de Neuchâtel (BE)","Lac de Neuchâtel (BE)","Lac de Neuchâtel (BE)","01.01.1960","",2,10200
"A.ADM3",10261,9149,"Bielersee / Lac de Bienne (BE)","Bielersee / Lac de Bienne (BE)","Bielersee / Lac de Bienne (BE)","Bielersee / Lac de Bienne (BE)","01.01.1960","",2,10200
"A.ADM3",10262,9089,"Brienzersee","Brienzersee","Brienzersee","Brienzersee","01.01.1960","",2,10200
"A.ADM3",10263,9073,"Thunersee","Thunersee","Thunersee","Thunersee","01.01.1960","",2,10200
"A.ADM3",10273,394,"Wengi","Wengi","Wengi","Wengi","01.01.1960","31.12.2009",2,10069
"A.ADM3",10304,345,"Wynau","Wynau","Wynau","Wynau","01.01.1960","31.12.2009",2,10072
"A.ADM3",10305,424,"Wynigen","Wynigen","Wynigen","Wynigen","01.01.1960","31.12.2009",2,10083
"A.ADM3",10320,361,"Zollikofen","Zollikofen","Zollikofen","Zollikofen","01.01.1960","31.12.2009",2,10071
"A.ADM3",10340,423,"Willadingen","Willadingen","Willadingen","Willadingen","01.01.1960","31.12.2009",2,10083
"A.ADM3",10355,360,"Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern","Wohlen bei Bern","01.01.1960","31.12.2009",2,10071
"A.ADM3",10382,769,"Wimmis","Wimmis","Wimmis","Wimmis","01.01.1960","31.12.1978",2,10157
"A.ADM3",10408,444,"Sonceboz-Sombeval","Sonceboz-Sombeval","Sonceboz-Sombeval","Sonceboz-Sombeval","01.01.1960","31.12.2009",2,10067
"A.ADM3",10412,445,"Sonvilier","Sonvilier","Sonvilier","Sonvilier","01.01.1960","31.12.2009",2,10067
"A.ADM3",10481,535,"Deisswil bei Münchenbuchsee","Deisswil bei Münchenbuchsee","Deisswil bei Münchenbuchsee","Deisswil bei Münchenbuchsee","01.01.1960","31.12.1978",2,10117
"A.ADM3",10483,548,"Ruppoldsried","Ruppoldsried","Ruppoldsried","Ruppoldsried","01.01.1960","31.12.1978",2,10117
"A.ADM3",10484,547,"Münchringen","Münchringen","Münchringen","Münchringen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10485,546,"Münchenbuchsee","Münchenbuchsee","Münchenbuchsee","Münchenbuchsee","01.01.1960","31.12.1978",2,10117
"A.ADM3",10486,545,"Mülchi","Mülchi","Mülchi","Mülchi","01.01.1960","31.12.1978",2,10117
"A.ADM3",10487,544,"Moosseedorf","Moosseedorf","Moosseedorf","Moosseedorf","01.01.1960","31.12.1978",2,10117
"A.ADM3",10488,543,"Mattstetten","Mattstetten","Mattstetten","Mattstetten","01.01.1960","31.12.1978",2,10117
"A.ADM3",10489,542,"Limpach","Limpach","Limpach","Limpach","01.01.1960","31.12.1978",2,10117
"A.ADM3",10490,541,"Iffwil","Iffwil","Iffwil","Iffwil","01.01.1960","31.12.1978",2,10117
"A.ADM3",10491,540,"Jegenstorf","Jegenstorf","Jegenstorf","Jegenstorf","01.01.1960","31.12.1978",2,10117
"A.ADM3",10492,539,"Grafenried","Grafenried","Grafenried","Grafenried","01.01.1960","31.12.1978",2,10117
"A.ADM3",10493,538,"Fraubrunnen","Fraubrunnen","Fraubrunnen","Fraubrunnen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10494,550,"Scheunen","Scheunen","Scheunen","Scheunen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10495,536,"Diemerswil","Diemerswil","Diemerswil","Diemerswil","01.01.1960","31.12.1978",2,10117
"A.ADM3",10496,551,"Urtenen","Urtenen","Urtenen","Urtenen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10497,534,"Büren zum Hof","Büren zum Hof","Büren zum Hof","Büren zum Hof","01.01.1960","31.12.1978",2,10117
"A.ADM3",10498,533,"Bätterkinden","Bätterkinden","Bätterkinden","Bätterkinden","01.01.1960","31.12.1978",2,10117
"A.ADM3",10499,532,"Bangerten","Bangerten","Bangerten","Bangerten","01.01.1960","31.12.1978",2,10117
"A.ADM3",10500,531,"Ballmoos","Ballmoos","Ballmoos","Ballmoos","01.01.1960","31.12.1978",2,10117
"A.ADM3",10501,502,"Vinelz","Vinelz","Vinelz","Vinelz","01.01.1960","31.12.1978",2,10118
"A.ADM3",10502,501,"Tschugg","Tschugg","Tschugg","Tschugg","01.01.1960","31.12.1978",2,10118
"A.ADM3",10503,500,"Treiten","Treiten","Treiten","Treiten","01.01.1960","31.12.1978",2,10118
"A.ADM3",10504,499,"Siselen","Siselen","Siselen","Siselen","01.01.1960","31.12.1978",2,10118
"A.ADM3",10505,498,"Müntschemier","Müntschemier","Müntschemier","Müntschemier","01.01.1960","31.12.1978",2,10118
"A.ADM3",10506,497,"Lüscherz","Lüscherz","Lüscherz","Lüscherz","01.01.1960","31.12.1978",2,10118
"A.ADM3",10507,496,"Ins","Ins","Ins","Ins","01.01.1960","31.12.1978",2,10118
"A.ADM3",10508,495,"Gampelen","Gampelen","Gampelen","Gampelen","01.01.1960","31.12.1978",2,10118
"A.ADM3",10509,494,"Gals","Gals","Gals","Gals","01.01.1960","31.12.1978",2,10118
"A.ADM3",10510,537,"Etzelkofen","Etzelkofen","Etzelkofen","Etzelkofen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10511,571,"Beatenberg","Beatenberg","Beatenberg","Beatenberg","01.01.1960","31.12.1978",2,10115
"A.ADM3",10512,587,"Matten bei Interlaken","Matten bei Interlaken","Matten bei Interlaken","Matten bei Interlaken","01.01.1960","31.12.1978",2,10115
"A.ADM3",10513,586,"Lütschental","Lütschental","Lütschental","Lütschental","01.01.1960","31.12.1978",2,10115
"A.ADM3",10514,585,"Leissigen","Leissigen","Leissigen","Leissigen","01.01.1960","31.12.1978",2,10115
"A.ADM3",10515,582,"Iseltwald","Iseltwald","Iseltwald","Iseltwald","01.01.1960","31.12.1978",2,10115
"A.ADM3",10516,581,"Interlaken","Interlaken","Interlaken","Interlaken","01.01.1960","31.12.1978",2,10115
"A.ADM3",10517,580,"Hofstetten bei Brienz","Hofstetten bei Brienz","Hofstetten bei Brienz","Hofstetten bei Brienz","01.01.1960","31.12.1978",2,10115
"A.ADM3",10518,579,"Habkern","Habkern","Habkern","Habkern","01.01.1960","31.12.1978",2,10115
"A.ADM3",10519,578,"Gündlischwand","Gündlischwand","Gündlischwand","Gündlischwand","01.01.1960","31.12.1978",2,10115
"A.ADM3",10520,577,"Gsteigwiler","Gsteigwiler","Gsteigwiler","Gsteigwiler","01.01.1960","31.12.1978",2,10115
"A.ADM3",10521,576,"Grindelwald","Grindelwald","Grindelwald","Grindelwald","01.01.1960","31.12.1978",2,10115
"A.ADM3",10522,575,"Därligen","Därligen","Därligen","Därligen","01.01.1960","31.12.1978",2,10115
"A.ADM3",10523,574,"Brienzwiler","Brienzwiler","Brienzwiler","Brienzwiler","01.01.1960","31.12.1978",2,10115
"A.ADM3",10524,549,"Schalunen","Schalunen","Schalunen","Schalunen","01.01.1960","31.12.1978",2,10117
"A.ADM3",10525,572,"Bönigen","Bönigen","Bönigen","Bönigen","01.01.1960","31.12.1978",2,10115
"A.ADM3",10526,491,"Brüttelen","Brüttelen","Brüttelen","Brüttelen","01.01.1960","31.12.1978",2,10118
"A.ADM3",10527,567,"Reichenbach im Kandertal","Reichenbach im Kandertal","Reichenbach im Kandertal","Reichenbach im Kandertal","01.01.1960","31.12.1978",2,10116
"A.ADM3",10528,566,"Krattigen","Krattigen","Krattigen","Krattigen","01.01.1960","31.12.1978",2,10116
"A.ADM3",10529,565,"Kandersteg","Kandersteg","Kandersteg","Kandersteg","01.01.1960","31.12.1978",2,10116
"A.ADM3",10530,564,"Kandergrund","Kandergrund","Kandergrund","Kandergrund","01.01.1960","31.12.1978",2,10116
"A.ADM3",10531,563,"Frutigen","Frutigen","Frutigen","Frutigen","01.01.1960","31.12.1978",2,10116
"A.ADM3",10532,562,"Aeschi bei Spiez","Aeschi bei Spiez","Aeschi bei Spiez","Aeschi bei Spiez","01.01.1960","31.12.1978",2,10116
"A.ADM3",10533,561,"Adelboden","Adelboden","Adelboden","Adelboden","01.01.1960","31.12.1978",2,10116
"A.ADM3",10534,557,"Zuzwil (BE)","Zuzwil (BE)","Zuzwil (BE)","Zuzwil (BE)","01.01.1960","31.12.1978",2,10117
"A.ADM3",10535,556,"Zielebach","Zielebach","Zielebach","Zielebach","01.01.1960","31.12.1978",2,10117
"A.ADM3",10536,555,"Zauggenried","Zauggenried","Zauggenried","Zauggenried","01.01.1960","31.12.1978",2,10117
"A.ADM3",10537,554,"Wiler bei Utzenstorf","Wiler bei Utzenstorf","Wiler bei Utzenstorf","Wiler bei Utzenstorf","01.01.1960","31.12.1978",2,10117
"A.ADM3",10538,553,"Wiggiswil","Wiggiswil","Wiggiswil","Wiggiswil","01.01.1960","31.12.1978",2,10117
"A.ADM3",10539,552,"Utzenstorf","Utzenstorf","Utzenstorf","Utzenstorf","01.01.1960","31.12.1978",2,10117
"A.ADM3",10540,573,"Brienz (BE)","Brienz (BE)","Brienz (BE)","Brienz (BE)","01.01.1960","31.12.1978",2,10115
"A.ADM3",10554,493,"Finsterhennen","Finsterhennen","Finsterhennen","Finsterhennen","01.01.1960","31.12.1978",2,10118
"A.ADM3",10572,590,"Ringgenberg (BE)","Ringgenberg (BE)","Ringgenberg (BE)","Ringgenberg (BE)","01.01.1960","31.12.1978",2,10115
"A.ADM3",10587,492,"Erlach","Erlach","Erlach","Erlach","01.01.1960","31.12.1978",2,10118
"A.ADM3",10601,358,"Stettlen","Stettlen","Stettlen","Stettlen","01.01.1960","31.12.2009",2,10071
"A.ADM3",10602,707,"Saules (BE)","Saules (BE)","Saules (BE)","Saules (BE)","01.01.1960","31.12.1978",2,10122
"A.ADM3",10603,732,"Bellmund","Bellmund","Bellmund","Bellmund","01.01.1960","31.12.1978",2,10158
"A.ADM3",10604,731,"Aegerten","Aegerten","Aegerten","Aegerten","01.01.1960","31.12.1978",2,10158
"A.ADM3",10605,725,"Prêles","Prêles","Prêles","Prêles","01.01.1960","31.12.1978",2,10124
"A.ADM3",10606,724,"Nods","Nods","Nods","Nods","01.01.1960","31.12.1978",2,10124
"A.ADM3",10607,723,"La Neuveville","La Neuveville","La Neuveville","La Neuveville","01.01.1960","31.12.1978",2,10124
"A.ADM3",10608,722,"Lamboing","Lamboing","Lamboing","Lamboing","01.01.1960","31.12.1978",2,10124
"A.ADM3",10609,721,"Diesse","Diesse","Diesse","Diesse","01.01.1960","31.12.1978",2,10124
"A.ADM3",10610,714,"Vellerat","Vellerat","Vellerat","Vellerat","01.01.1960","31.12.1978",2,10122
"A.ADM3",10611,713,"Tavannes","Tavannes","Tavannes","Tavannes","01.01.1960","31.12.1978",2,10122
"A.ADM3",10612,712,"Souboz","Souboz","Souboz","Souboz","01.01.1960","31.12.1978",2,10122
"A.ADM3",10613,711,"Sorvilier","Sorvilier","Sorvilier","Sorvilier","01.01.1960","31.12.1978",2,10122
"A.ADM3",10614,710,"Sornetan","Sornetan","Sornetan","Sornetan","01.01.1960","31.12.1978",2,10122
"A.ADM3",10615,687,"Corcelles (BE)","Corcelles (BE)","Corcelles (BE)","Corcelles (BE)","01.01.1960","31.12.1978",2,10122
"A.ADM3",10616,708,"Schelten","Schelten","Schelten","Schelten","01.01.1960","31.12.1978",2,10122
"A.ADM3",10617,735,"Epsach","Epsach","Epsach","Epsach","01.01.1960","31.12.1978",2,10158
"A.ADM3",10618,706,"Saicourt","Saicourt","Saicourt","Saicourt","01.01.1960","31.12.1978",2,10122
"A.ADM3",10619,704,"Roches (BE)","Roches (BE)","Roches (BE)","Roches (BE)","01.01.1960","31.12.1978",2,10122
"A.ADM3",10620,703,"Reconvilier","Reconvilier","Reconvilier","Reconvilier","01.01.1960","31.12.1978",2,10122
"A.ADM3",10621,702,"Pontenet","Pontenet","Pontenet","Pontenet","01.01.1960","31.12.1978",2,10122
"A.ADM3",10622,701,"Perrefitte","Perrefitte","Perrefitte","Perrefitte","01.01.1960","31.12.1978",2,10122
"A.ADM3",10623,700,"Moutier","Moutier","Moutier","Moutier","01.01.1960","31.12.1978",2,10122
"A.ADM3",10624,699,"Monible","Monible","Monible","Monible","01.01.1960","31.12.1978",2,10122
"A.ADM3",10625,697,"Malleray","Malleray","Malleray","Malleray","01.01.1960","31.12.1978",2,10122
"A.ADM3",10626,696,"Loveresse","Loveresse","Loveresse","Loveresse","01.01.1960","31.12.1978",2,10122
"A.ADM3",10627,694,"Grandval","Grandval","Grandval","Grandval","01.01.1960","31.12.1978",2,10122
"A.ADM3",10628,692,"Eschert","Eschert","Eschert","Eschert","01.01.1960","31.12.1978",2,10122
"A.ADM3",10629,691,"Crémines","Crémines","Crémines","Crémines","01.01.1960","31.12.1978",2,10122
"A.ADM3",10630,588,"Niederried bei Interlaken","Niederried bei Interlaken","Niederried bei Interlaken","Niederried bei Interlaken","01.01.1960","31.12.1978",2,10115
"A.ADM3",10631,709,"Seehof","Seehof","Seehof","Seehof","01.01.1960","31.12.1978",2,10122
"A.ADM3",10632,748,"Schwadernau","Schwadernau","Schwadernau","Schwadernau","01.01.1960","31.12.1978",2,10158
"A.ADM3",10633,768,"Spiez","Spiez","Spiez","Spiez","01.01.1960","31.12.1978",2,10157
"A.ADM3",10634,767,"Reutigen","Reutigen","Reutigen","Reutigen","01.01.1960","31.12.1978",2,10157
"A.ADM3",10635,766,"Oberwil im Simmental","Oberwil im Simmental","Oberwil im Simmental","Oberwil im Simmental","01.01.1960","31.12.1978",2,10157
"A.ADM3",10636,765,"Oberstocken","Oberstocken","Oberstocken","Oberstocken","01.01.1960","31.12.1978",2,10157
"A.ADM3",10637,764,"Niederstocken","Niederstocken","Niederstocken","Niederstocken","01.01.1960","31.12.1978",2,10157
"A.ADM3",10638,763,"Erlenbach im Simmental","Erlenbach im Simmental","Erlenbach im Simmental","Erlenbach im Simmental","01.01.1960","31.12.1978",2,10157
"A.ADM3",10639,762,"Diemtigen","Diemtigen","Diemtigen","Diemtigen","01.01.1960","31.12.1978",2,10157
"A.ADM3",10640,761,"Därstetten","Därstetten","Därstetten","Därstetten","01.01.1960","31.12.1978",2,10157
"A.ADM3",10641,755,"Worben","Worben","Worben","Worben","01.01.1960","31.12.1978",2,10158
"A.ADM3",10642,754,"Walperswil","Walperswil","Walperswil","Walperswil","01.01.1960","31.12.1978",2,10158
"A.ADM3",10643,753,"Twann","Twann","Twann","Twann","01.01.1960","31.12.1978",2,10158
"A.ADM3",10644,752,"Tüscherz-Alfermée","Tüscherz-Alfermée","Tüscherz-Alfermée","Tüscherz-Alfermée","01.01.1960","31.12.1978",2,10158
"A.ADM3",10645,751,"Täuffelen","Täuffelen","Täuffelen","Täuffelen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10646,733,"Brügg","Brügg","Brügg","Brügg","01.01.1960","31.12.1978",2,10158
"A.ADM3",10647,742,"Mörigen","Mörigen","Mörigen","Mörigen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10648,684,"Châtelat","Châtelat","Châtelat","Châtelat","01.01.1960","31.12.1978",2,10122
"A.ADM3",10649,736,"Hagneck","Hagneck","Hagneck","Hagneck","01.01.1960","31.12.1978",2,10158
"A.ADM3",10650,737,"Hermrigen","Hermrigen","Hermrigen","Hermrigen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10651,738,"Jens","Jens","Jens","Jens","01.01.1960","31.12.1978",2,10158
"A.ADM3",10652,739,"Ipsach","Ipsach","Ipsach","Ipsach","01.01.1960","31.12.1978",2,10158
"A.ADM3",10653,750,"Sutz-Lattrigen","Sutz-Lattrigen","Sutz-Lattrigen","Sutz-Lattrigen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10654,741,"Merzligen","Merzligen","Merzligen","Merzligen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10655,749,"Studen","Studen","Studen","Studen","01.01.1960","31.12.1978",2,10158
"A.ADM3",10656,743,"Nidau","Nidau","Nidau","Nidau","01.01.1960","31.12.1978",2,10158
"A.ADM3",10657,744,"Orpund","Orpund","Orpund","Orpund","01.01.1960","31.12.1978",2,10158
"A.ADM3",10658,745,"Port","Port","Port","Port","01.01.1960","31.12.1978",2,10158
"A.ADM3",10659,746,"Safnern","Safnern","Safnern","Safnern","01.01.1960","31.12.1978",2,10158
"A.ADM3",10660,747,"Scheuren","Scheuren","Scheuren","Scheuren","01.01.1960","31.12.1978",2,10158
"A.ADM3",10661,734,"Bühl","Bühl","Bühl","Bühl","01.01.1960","31.12.1978",2,10158
"A.ADM3",10662,740,"Ligerz","Ligerz","Ligerz","Ligerz","01.01.1960","31.12.1978",2,10158
"A.ADM3",10663,609,"Häutligen","Häutligen","Häutligen","Häutligen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10664,623,"Rubigen","Rubigen","Rubigen","Rubigen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10665,622,"Oppligen","Oppligen","Oppligen","Oppligen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10666,621,"Oberwichtrach","Oberwichtrach","Oberwichtrach","Oberwichtrach","01.01.1960","31.12.1978",2,10114
"A.ADM3",10667,620,"Oberthal","Oberthal","Oberthal","Oberthal","01.01.1960","31.12.1978",2,10114
"A.ADM3",10668,619,"Oberdiessbach","Oberdiessbach","Oberdiessbach","Oberdiessbach","01.01.1960","31.12.1978",2,10114
"A.ADM3",10669,618,"Niederwichtrach","Niederwichtrach","Niederwichtrach","Niederwichtrach","01.01.1960","31.12.1978",2,10114
"A.ADM3",10670,617,"Niederhünigen","Niederhünigen","Niederhünigen","Niederhünigen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10671,616,"Münsingen","Münsingen","Münsingen","Münsingen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10672,615,"Mirchel","Mirchel","Mirchel","Mirchel","01.01.1960","31.12.1978",2,10114
"A.ADM3",10673,614,"Linden","Linden","Linden","Linden","01.01.1960","31.12.1978",2,10114
"A.ADM3",10674,613,"Landiswil","Landiswil","Landiswil","Landiswil","01.01.1960","31.12.1978",2,10114
"A.ADM3",10675,612,"Konolfingen","Konolfingen","Konolfingen","Konolfingen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10676,690,"Court","Court","Court","Court","01.01.1960","31.12.1978",2,10122
"A.ADM3",10677,610,"Herbligen","Herbligen","Herbligen","Herbligen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10678,626,"Walkringen","Walkringen","Walkringen","Walkringen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10679,608,"Grosshöchstetten","Grosshöchstetten","Grosshöchstetten","Grosshöchstetten","01.01.1960","31.12.1978",2,10114
"A.ADM3",10680,607,"Freimettigen","Freimettigen","Freimettigen","Freimettigen","01.01.1960","31.12.1978",2,10114
"A.ADM3",10681,606,"Brenzikofen","Brenzikofen","Brenzikofen","Brenzikofen","01.01.1960","31.12.1978",2,10114
