JAHR;GEMEINDE_BFS_NR;GEMEINDE;BEZIRK_CODE;BEZIRK;REGION_CODE;REGION;HEIMAT_CODE;HEIMAT;GESCHLECHT_CODE;GESCHLECHT;ANZAHL_PERSONEN
2012;63;Lufingen;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;732
2013;64;Nürensdorf;103;Bezirk Bülach;102;Glattal;1;Schweiz;2;Frau;2293
2019;64;Nürensdorf;103;Bezirk Bülach;102;Glattal;2;Ausland;2;Frau;464
2013;64;Nürensdorf;103;Bezirk Bülach;102;Glattal;2;Ausland;2;Frau;372
2018;64;Nürensdorf;103;Bezirk Bülach;102;Glattal;2;Ausland;1;Mann;462
2013;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;50
2014;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;475
2017;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;51
2018;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;1;Mann;61
2012;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;474
2018;65;Oberembrach;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;49
2020;66;Opfikon;103;Bezirk Bülach;102;Glattal;1;Schweiz;1;Mann;5857
2019;66;Opfikon;103;Bezirk Bülach;102;Glattal;2;Ausland;1;Mann;4968
2019;66;Opfikon;103;Bezirk Bülach;102;Glattal;1;Schweiz;1;Mann;5849
2011;66;Opfikon;103;Bezirk Bülach;102;Glattal;2;Ausland;1;Mann;3761
2013;66;Opfikon;103;Bezirk Bülach;102;Glattal;2;Ausland;1;Mann;3906
2019;66;Opfikon;103;Bezirk Bülach;102;Glattal;2;Ausland;2;Frau;4351
2015;66;Opfikon;103;Bezirk Bülach;102;Glattal;2;Ausland;2;Frau;3781
2018;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1773
2016;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;1743
2014;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;1714
2012;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1703
2017;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;453
2011;67;Rafz;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;1663
2010;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;261
2010;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;910
2012;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;1;Mann;328
2013;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;953
2011;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;274
2012;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;923
2020;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;1061
2010;68;Rorbas;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;1;Mann;280
2012;69;Wallisellen;103;Bezirk Bülach;102;Glattal;1;Schweiz;1;Mann;4907
2011;69;Wallisellen;103;Bezirk Bülach;102;Glattal;1;Schweiz;2;Frau;5161
2017;69;Wallisellen;103;Bezirk Bülach;102;Glattal;1;Schweiz;1;Mann;5363
2010;69;Wallisellen;103;Bezirk Bülach;102;Glattal;1;Schweiz;1;Mann;4827
2013;70;Wasterkingen;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;262
2015;70;Wasterkingen;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;259
2017;70;Wasterkingen;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;253
2013;71;Wil;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;53
2020;71;Wil;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;653
2011;71;Wil;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;588
2010;71;Wil;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;605
2012;71;Wil;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;2;Frau;47
2013;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;2;Ausland;1;Mann;316
2015;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1826
2011;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1698
2019;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;1;Mann;1933
2010;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1713
2016;72;Winkel;103;Bezirk Bülach;111;Zürcher Unterland;1;Schweiz;2;Frau;1858
2019;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;259
2018;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;33
2010;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;22
2019;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;36
2013;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;274
2017;81;Bachs;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;36
2018;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;79
2017;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;595
2013;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;573
2014;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;562
2011;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;77
2012;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;73
2011;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;75
2010;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;554
2013;82;Boppelsen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;76
2019;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;2433
2011;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;2230
2011;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;2199
2018;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;860
2019;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;793
2020;83;Buchs;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;912
2012;84;Dällikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;555
2017;84;Dällikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;664
2020;84;Dällikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;1504
2017;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;691
2019;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;270
2019;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;678
2011;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;702
2015;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;690
2013;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;260
2015;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;694
2016;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;686
2020;85;Dänikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;217
2018;86;Dielsdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;980
2018;86;Dielsdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;2092
2014;86;Dielsdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;2136
2019;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;67
2016;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;66
2014;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;43
2019;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;406
2018;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;61
2012;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;283
2016;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;78
2016;87;Hüttikon;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;400
2020;88;Neerach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;223
2012;88;Neerach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;209
2014;88;Neerach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;206
2010;88;Neerach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1330
2017;89;Niederglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;1769
2012;89;Niederglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;578
2012;89;Niederglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1762
2017;90;Niederhasli;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;3334
2013;90;Niederhasli;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;1144
2011;90;Niederhasli;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;3199
2017;90;Niederhasli;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;1272
2010;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;178
2013;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;224
2019;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;270
2016;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;231
2018;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1279
2010;91;Niederweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1225
2011;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1969
2012;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;976
2018;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;2255
2010;92;Oberglatt;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;1006
2012;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;706
2011;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;721
2016;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;719
2013;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;689
2017;93;Oberweningen;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;713
2010;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;1035
2016;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;1111
2017;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;279
2013;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;258
2016;94;Otelfingen;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;1119
2011;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;200
2019;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;195
2018;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;200
2017;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;194
2019;95;Regensberg;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;41
2020;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;1;Mann;3564
2013;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;2681
2016;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;5819
2018;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;1;Mann;5842
2015;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;1;Schweiz;2;Frau;6010
2016;96;Regensdorf;104;Bezirk Dielsdorf;103;Furttal;2;Ausland;2;Frau;2888
2016;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2808
2017;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2813
2018;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2900
2012;97;Rümlang;104;Bezirk Dielsdorf;102;Glattal;1;Schweiz;2;Frau;2565
2018;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;34
2017;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;32
2020;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;386
2010;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;20
2010;98;Schleinikon;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;324
2014;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;570
2012;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;569
2015;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;605
2017;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;103
2018;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;107
2010;99;Schöfflisdorf;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;579
2019;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;956
2013;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;868
2020;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;179
2012;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;919
2015;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;980
2012;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;131
2018;100;Stadel;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;149
2020;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;419
2013;101;Steinmaur;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;1301
2015;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;539
2012;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;458
2013;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;105
2016;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;178
2015;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;2;Frau;562
2019;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;1;Schweiz;1;Mann;713
2017;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;1;Mann;243
2014;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;92
2012;102;Weiach;104;Bezirk Dielsdorf;111;Zürcher Unterland;2;Ausland;2;Frau;71
2019;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2310
2019;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;291
2012;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;2185
2013;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;240
2020;111;Bäretswil;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;308
2020;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3168
2012;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3149
2012;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;368
2013;112;Bubikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;390
2011;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;518
2012;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2989
2010;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;2843
2012;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;650
2019;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;632
2017;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3136
2017;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;3066
2017;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;609
2014;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;588
2020;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;639
2018;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;628
2016;113;Dürnten;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;717
2020;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;203
2011;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;143
2016;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1069
2019;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;192
2015;114;Fischenthal;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1047
2015;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;771
2016;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;786
2016;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4346
2020;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4256
2017;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;631
2010;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4274
2019;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;791
2013;115;Gossau;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4071
2018;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1519
2012;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1429
2013;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;179
2011;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;1429
2015;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1442
2011;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;167
2017;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;255
2013;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1400
2012;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1404
2018;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;196
2016;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;1436
2019;116;Grüningen;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;291
2016;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4490
2014;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4610
2019;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;4824
2011;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4317
2010;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4279
2020;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4556
2018;117;Hinwil;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4494
2020;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1687
2015;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1491
2016;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1287
2019;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;4515
2018;118;Rüti;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;1593
2018;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;136
2020;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;117
2010;119;Seegräben;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;122
2012;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3361
2011;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3331
2017;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;2;Frau;1154
2017;120;Wald;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;3546
2012;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;1;Mann;8548
2013;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;9228
2014;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;3122
2012;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;2;Ausland;1;Mann;3024
2011;121;Wetzikon;105;Bezirk Hinwil;108;Zürcher Oberland;1;Schweiz;2;Frau;8952
2012;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5905
2011;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;2445
2018;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5713
2012;131;Adliswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;6369
2015;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1241
2010;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2651
2014;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;1182
2015;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2979
2019;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1428
2018;135;Kilchberg;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;3137
2020;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1058
2012;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;836
2016;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2655
2013;136;Langnau a.A.;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;2608
2012;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2182
2018;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;497
2012;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;396
2017;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;490
2016;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1911
2017;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;1;Mann;558
2019;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1892
2010;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1932
2020;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2057
2015;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1921
2018;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;2090
2018;137;Oberrieden;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;1916
2014;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;2;Ausland;2;Frau;1237
2015;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;1;Mann;5137
2013;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;5421
2020;138;Richterswil;106;Bezirk Horgen;106;Zimmerberg;1;Schweiz;2;Frau;5725
